Subject,Predicate,Object
User:340,hasDemographics,Demographics:Rural
User:341,hasDemographics,Demographics:Rural
User:342,hasDemographics,Demographics:Urban
User:343,hasDemographics,Demographics:Urban
User:344,hasDemographics,Demographics:Urban
User:345,hasDemographics,Demographics:Rural
User:346,hasDemographics,Demographics:Rural
User:347,hasDemographics,Demographics:Rural
User:348,hasDemographics,Demographics:Urban
User:349,hasDemographics,Demographics:Rural
User:350,hasDemographics,Demographics:Rural
User:351,hasDemographics,Demographics:Rural
User:352,hasDemographics,Demographics:Rural
User:353,hasDemographics,Demographics:Rural
User:354,hasDemographics,Demographics:Rural
User:355,hasDemographics,Demographics:Rural
User:356,hasDemographics,Demographics:Rural
User:357,hasDemographics,Demographics:Rural
User:358,hasDemographics,Demographics:Rural
User:359,hasDemographics,Demographics:Rural
User:360,hasDemographics,Demographics:Rural
User:361,hasDemographics,Demographics:Rural
User:362,hasDemographics,Demographics:Rural
User:363,hasDemographics,Demographics:Rural
User:364,hasDemographics,Demographics:Urban
User:365,hasDemographics,Demographics:Urban
User:366,hasDemographics,Demographics:Urban
User:367,hasDemographics,Demographics:Urban
User:368,hasDemographics,Demographics:Rural
User:369,hasDemographics,Demographics:Urban
User:370,hasDemographics,Demographics:Rural
User:371,hasDemographics,Demographics:Rural
User:372,hasDemographics,Demographics:Rural
User:373,hasDemographics,Demographics:Urban
User:374,hasDemographics,Demographics:Urban
User:375,hasDemographics,Demographics:Urban
User:376,hasDemographics,Demographics:Rural
User:377,hasDemographics,Demographics:Rural
User:378,hasDemographics,Demographics:Urban
User:379,hasDemographics,Demographics:Rural
User:380,hasDemographics,Demographics:Urban
User:381,hasDemographics,Demographics:Rural
User:382,hasDemographics,Demographics:Urban
User:383,hasDemographics,Demographics:Rural
User:384,hasDemographics,Demographics:Urban
User:385,hasDemographics,Demographics:Rural
User:386,hasDemographics,Demographics:Urban
User:387,hasDemographics,Demographics:Rural
User:388,hasDemographics,Demographics:Rural
User:389,hasDemographics,Demographics:Urban
User:390,hasDemographics,Demographics:Rural
User:391,hasDemographics,Demographics:Rural
User:392,hasDemographics,Demographics:Urban
User:393,hasDemographics,Demographics:Urban
User:394,hasDemographics,Demographics:Rural
User:395,hasDemographics,Demographics:Rural
User:396,hasDemographics,Demographics:Urban
User:397,hasDemographics,Demographics:Rural
User:398,hasDemographics,Demographics:Rural
User:399,hasDemographics,Demographics:Rural
User:400,hasDemographics,Demographics:Rural
User:401,hasDemographics,Demographics:Rural
User:402,hasDemographics,Demographics:Rural
User:403,hasDemographics,Demographics:Urban
User:404,hasDemographics,Demographics:Rural
User:405,hasDemographics,Demographics:Urban
User:406,hasDemographics,Demographics:Rural
User:407,hasDemographics,Demographics:Rural
User:408,hasDemographics,Demographics:Rural
User:409,hasDemographics,Demographics:Rural
User:410,hasDemographics,Demographics:Urban
User:411,hasDemographics,Demographics:Rural
User:412,hasDemographics,Demographics:Urban
User:413,hasDemographics,Demographics:Rural
User:414,hasDemographics,Demographics:Urban
User:415,hasDemographics,Demographics:Rural
User:416,hasDemographics,Demographics:Rural
User:417,hasDemographics,Demographics:Urban
User:418,hasDemographics,Demographics:Rural
User:419,hasDemographics,Demographics:Urban
User:420,hasDemographics,Demographics:Urban
User:421,hasDemographics,Demographics:Urban
User:422,hasDemographics,Demographics:Rural
User:423,hasDemographics,Demographics:Rural
User:424,hasDemographics,Demographics:Rural
User:425,hasDemographics,Demographics:Rural
User:426,hasDemographics,Demographics:Urban
User:427,hasDemographics,Demographics:Rural
User:428,hasDemographics,Demographics:Rural
User:429,hasDemographics,Demographics:Urban
User:430,hasDemographics,Demographics:Rural
User:431,hasDemographics,Demographics:Rural
User:432,hasDemographics,Demographics:Rural
User:433,hasDemographics,Demographics:Urban
User:434,hasDemographics,Demographics:Rural
User:435,hasDemographics,Demographics:Rural
User:436,hasDemographics,Demographics:Rural
User:437,hasDemographics,Demographics:Urban
User:438,hasDemographics,Demographics:Urban
User:439,hasDemographics,Demographics:Rural
User:440,hasDemographics,Demographics:Rural
User:441,hasDemographics,Demographics:Urban
User:442,hasDemographics,Demographics:Rural
User:443,hasDemographics,Demographics:Rural
User:444,hasDemographics,Demographics:Rural
User:445,hasDemographics,Demographics:Rural
User:446,hasDemographics,Demographics:Rural
User:447,hasDemographics,Demographics:Rural
User:448,hasDemographics,Demographics:Rural
User:449,hasDemographics,Demographics:Urban
User:450,hasDemographics,Demographics:Urban
User:451,hasDemographics,Demographics:Urban
User:452,hasDemographics,Demographics:Rural
User:453,hasDemographics,Demographics:Urban
User:454,hasDemographics,Demographics:Rural
User:455,hasDemographics,Demographics:Rural
User:456,hasDemographics,Demographics:Rural
User:457,hasDemographics,Demographics:Urban
User:458,hasDemographics,Demographics:Rural
User:459,hasDemographics,Demographics:Rural
User:460,hasDemographics,Demographics:Rural
User:461,hasDemographics,Demographics:Rural
User:462,hasDemographics,Demographics:Rural
User:463,hasDemographics,Demographics:Rural
User:464,hasDemographics,Demographics:Rural
User:465,hasDemographics,Demographics:Urban
User:466,hasDemographics,Demographics:Rural
User:467,hasDemographics,Demographics:Rural
User:468,hasDemographics,Demographics:Rural
User:469,hasDemographics,Demographics:Rural
User:470,hasDemographics,Demographics:Rural
User:471,hasDemographics,Demographics:Urban
User:472,hasDemographics,Demographics:Urban
User:473,hasDemographics,Demographics:Rural
User:474,hasDemographics,Demographics:Rural
User:475,hasDemographics,Demographics:Rural
User:476,hasDemographics,Demographics:Rural
User:477,hasDemographics,Demographics:Rural
User:478,hasDemographics,Demographics:Urban
User:479,hasDemographics,Demographics:Urban
User:480,hasDemographics,Demographics:Urban
User:481,hasDemographics,Demographics:Rural
User:482,hasDemographics,Demographics:Rural
User:483,hasDemographics,Demographics:Urban
User:484,hasDemographics,Demographics:Rural
User:485,hasDemographics,Demographics:Rural
User:486,hasDemographics,Demographics:Rural
User:487,hasDemographics,Demographics:Urban
User:488,hasDemographics,Demographics:Rural
User:489,hasDemographics,Demographics:Urban
User:490,hasDemographics,Demographics:Rural
User:491,hasDemographics,Demographics:Urban
User:492,hasDemographics,Demographics:Rural
User:493,hasDemographics,Demographics:Rural
User:494,hasDemographics,Demographics:Rural
User:495,hasDemographics,Demographics:Rural
User:496,hasDemographics,Demographics:Rural
User:497,hasDemographics,Demographics:Urban
User:498,hasDemographics,Demographics:Urban
User:499,hasDemographics,Demographics:Rural
User:500,hasDemographics,Demographics:Rural
User:501,hasDemographics,Demographics:Urban
User:502,hasDemographics,Demographics:Rural
User:503,hasDemographics,Demographics:Urban
User:504,hasDemographics,Demographics:Rural
User:505,hasDemographics,Demographics:Urban
User:506,hasDemographics,Demographics:Rural
User:507,hasDemographics,Demographics:Rural
User:508,hasDemographics,Demographics:Rural
User:509,hasDemographics,Demographics:Rural
User:510,hasDemographics,Demographics:Rural
User:511,hasDemographics,Demographics:Rural
User:512,hasDemographics,Demographics:Urban
User:513,hasDemographics,Demographics:Rural
User:514,hasDemographics,Demographics:Urban
User:515,hasDemographics,Demographics:Rural
User:516,hasDemographics,Demographics:Rural
User:517,hasDemographics,Demographics:Urban
User:518,hasDemographics,Demographics:Urban
User:519,hasDemographics,Demographics:Rural
User:520,hasDemographics,Demographics:Urban
User:521,hasDemographics,Demographics:Rural
User:522,hasDemographics,Demographics:Rural
User:523,hasDemographics,Demographics:Urban
User:524,hasDemographics,Demographics:Rural
User:525,hasDemographics,Demographics:Urban
User:526,hasDemographics,Demographics:Rural
User:527,hasDemographics,Demographics:Rural
User:528,hasDemographics,Demographics:Rural
User:529,hasDemographics,Demographics:Urban
User:530,hasDemographics,Demographics:Rural
User:531,hasDemographics,Demographics:Rural
User:532,hasDemographics,Demographics:Rural
User:533,hasDemographics,Demographics:Rural
User:534,hasDemographics,Demographics:Rural
User:535,hasDemographics,Demographics:Rural
User:536,hasDemographics,Demographics:Rural
User:537,hasDemographics,Demographics:Rural
User:538,hasDemographics,Demographics:Rural
User:539,hasDemographics,Demographics:Rural
User:540,hasDemographics,Demographics:Rural
User:541,hasDemographics,Demographics:Urban
User:542,hasDemographics,Demographics:Rural
User:543,hasDemographics,Demographics:Urban
User:544,hasDemographics,Demographics:Rural
User:545,hasDemographics,Demographics:Rural
User:546,hasDemographics,Demographics:Rural
User:547,hasDemographics,Demographics:Urban
User:548,hasDemographics,Demographics:Rural
User:549,hasDemographics,Demographics:Rural
User:550,hasDemographics,Demographics:Urban
User:551,hasDemographics,Demographics:Rural
User:552,hasDemographics,Demographics:Rural
User:553,hasDemographics,Demographics:Rural
User:554,hasDemographics,Demographics:Rural
User:555,hasDemographics,Demographics:Rural
User:556,hasDemographics,Demographics:Urban
User:557,hasDemographics,Demographics:Urban
User:558,hasDemographics,Demographics:Rural
User:559,hasDemographics,Demographics:Urban
User:560,hasDemographics,Demographics:Urban
User:561,hasDemographics,Demographics:Rural
User:562,hasDemographics,Demographics:Rural
User:563,hasDemographics,Demographics:Rural
User:564,hasDemographics,Demographics:Rural
User:565,hasDemographics,Demographics:Rural
User:566,hasDemographics,Demographics:Rural
User:567,hasDemographics,Demographics:Rural
User:568,hasDemographics,Demographics:Rural
User:569,hasDemographics,Demographics:Rural
User:570,hasDemographics,Demographics:Rural
User:571,hasDemographics,Demographics:Rural
User:572,hasDemographics,Demographics:Rural
User:573,hasDemographics,Demographics:Rural
User:574,hasDemographics,Demographics:Rural
User:575,hasDemographics,Demographics:Urban
User:576,hasDemographics,Demographics:Rural
User:577,hasDemographics,Demographics:Rural
User:578,hasDemographics,Demographics:Rural
User:579,hasDemographics,Demographics:Rural
User:580,hasDemographics,Demographics:Rural
User:581,hasDemographics,Demographics:Rural
User:582,hasDemographics,Demographics:Rural
User:583,hasDemographics,Demographics:Rural
User:584,hasDemographics,Demographics:Rural
User:585,hasDemographics,Demographics:Rural
User:586,hasDemographics,Demographics:Rural
User:587,hasDemographics,Demographics:Urban
User:588,hasDemographics,Demographics:Rural
User:589,hasDemographics,Demographics:Rural
User:590,hasDemographics,Demographics:Urban
User:591,hasDemographics,Demographics:Rural
User:592,hasDemographics,Demographics:Rural
User:593,hasDemographics,Demographics:Rural
User:594,hasDemographics,Demographics:Rural
User:595,hasDemographics,Demographics:Rural
User:596,hasDemographics,Demographics:Urban
User:597,hasDemographics,Demographics:Rural
User:598,hasDemographics,Demographics:Rural
User:599,hasDemographics,Demographics:Rural
User:600,hasDemographics,Demographics:Rural
User:601,hasDemographics,Demographics:Rural
User:602,hasDemographics,Demographics:Rural
User:603,hasDemographics,Demographics:Urban
User:604,hasDemographics,Demographics:Urban
User:605,hasDemographics,Demographics:Rural
User:606,hasDemographics,Demographics:Rural
User:607,hasDemographics,Demographics:Rural
User:608,hasDemographics,Demographics:Rural
User:609,hasDemographics,Demographics:Rural
User:610,hasDemographics,Demographics:Rural
User:611,hasDemographics,Demographics:Rural
User:612,hasDemographics,Demographics:Rural
User:613,hasDemographics,Demographics:Rural
User:614,hasDemographics,Demographics:Rural
User:615,hasDemographics,Demographics:Rural
User:616,hasDemographics,Demographics:Rural
User:617,hasDemographics,Demographics:Urban
User:618,hasDemographics,Demographics:Rural
User:619,hasDemographics,Demographics:Urban
User:620,hasDemographics,Demographics:Urban
User:621,hasDemographics,Demographics:Rural
User:622,hasDemographics,Demographics:Rural
User:623,hasDemographics,Demographics:Rural
User:624,hasDemographics,Demographics:Rural
User:625,hasDemographics,Demographics:Rural
User:626,hasDemographics,Demographics:Urban
User:627,hasDemographics,Demographics:Rural
User:628,hasDemographics,Demographics:Rural
User:629,hasDemographics,Demographics:Rural
User:630,hasDemographics,Demographics:Rural
User:631,hasDemographics,Demographics:Rural
User:632,hasDemographics,Demographics:Urban
User:633,hasDemographics,Demographics:Rural
User:634,hasDemographics,Demographics:Urban
User:635,hasDemographics,Demographics:Rural
User:636,hasDemographics,Demographics:Urban
User:637,hasDemographics,Demographics:Rural
User:638,hasDemographics,Demographics:Rural
User:639,hasDemographics,Demographics:Rural
User:640,hasDemographics,Demographics:Rural
User:641,hasDemographics,Demographics:Rural
User:642,hasDemographics,Demographics:Rural
User:643,hasDemographics,Demographics:Rural
User:644,hasDemographics,Demographics:Rural
User:645,hasDemographics,Demographics:Rural
User:646,hasDemographics,Demographics:Rural
User:647,hasDemographics,Demographics:Rural
User:648,hasDemographics,Demographics:Rural
User:649,hasDemographics,Demographics:Urban
User:650,hasDemographics,Demographics:Rural
User:651,hasDemographics,Demographics:Rural
User:652,hasDemographics,Demographics:Rural
User:653,hasDemographics,Demographics:Rural
User:654,hasDemographics,Demographics:Urban
User:655,hasDemographics,Demographics:Rural
User:656,hasDemographics,Demographics:Rural
User:657,hasDemographics,Demographics:Rural
User:658,hasDemographics,Demographics:Rural
User:659,hasDemographics,Demographics:Rural
User:660,hasDemographics,Demographics:Rural
User:661,hasDemographics,Demographics:Rural
User:662,hasDemographics,Demographics:Rural
User:663,hasDemographics,Demographics:Rural
User:664,hasDemographics,Demographics:Rural
User:665,hasDemographics,Demographics:Rural
User:666,hasDemographics,Demographics:Rural
User:667,hasDemographics,Demographics:Rural
User:668,hasDemographics,Demographics:Urban
User:669,hasDemographics,Demographics:Urban
User:670,hasDemographics,Demographics:Urban
User:671,hasDemographics,Demographics:Urban
User:672,hasDemographics,Demographics:Rural
User:673,hasDemographics,Demographics:Rural
User:674,hasDemographics,Demographics:Rural
User:675,hasDemographics,Demographics:Rural
User:676,hasDemographics,Demographics:Rural
User:677,hasDemographics,Demographics:Rural
User:678,hasDemographics,Demographics:Rural
User:679,hasDemographics,Demographics:Rural
User:680,hasDemographics,Demographics:Rural
User:681,hasDemographics,Demographics:Urban
User:682,hasDemographics,Demographics:Rural
User:683,hasDemographics,Demographics:Rural
User:684,hasDemographics,Demographics:Rural
User:685,hasDemographics,Demographics:Urban
User:686,hasDemographics,Demographics:Rural
User:687,hasDemographics,Demographics:Rural
User:688,hasDemographics,Demographics:Rural
User:689,hasDemographics,Demographics:Rural
User:690,hasDemographics,Demographics:Rural
User:691,hasDemographics,Demographics:Rural
User:692,hasDemographics,Demographics:Urban
User:693,hasDemographics,Demographics:Rural
User:694,hasDemographics,Demographics:Rural
User:695,hasDemographics,Demographics:Rural
User:696,hasDemographics,Demographics:Urban
User:697,hasDemographics,Demographics:Urban
User:698,hasDemographics,Demographics:Rural
User:699,hasDemographics,Demographics:Rural
User:700,hasDemographics,Demographics:Rural
User:701,hasDemographics,Demographics:Urban
User:702,hasDemographics,Demographics:Urban
User:703,hasDemographics,Demographics:Rural
User:704,hasDemographics,Demographics:Rural
User:705,hasDemographics,Demographics:Urban
User:706,hasDemographics,Demographics:Rural
User:707,hasDemographics,Demographics:Rural
User:708,hasDemographics,Demographics:Urban
User:709,hasDemographics,Demographics:Rural
User:710,hasDemographics,Demographics:Rural
User:711,hasDemographics,Demographics:Rural
User:712,hasDemographics,Demographics:Rural
User:713,hasDemographics,Demographics:Rural
User:714,hasDemographics,Demographics:Rural
User:715,hasDemographics,Demographics:Rural
User:716,hasDemographics,Demographics:Rural
User:717,hasDemographics,Demographics:Rural
User:718,hasDemographics,Demographics:Rural
User:719,hasDemographics,Demographics:Rural
User:720,hasDemographics,Demographics:Urban
User:721,hasDemographics,Demographics:Urban
User:722,hasDemographics,Demographics:Rural
User:723,hasDemographics,Demographics:Rural
User:724,hasDemographics,Demographics:Urban
User:725,hasDemographics,Demographics:Rural
User:726,hasDemographics,Demographics:Rural
User:727,hasDemographics,Demographics:Rural
User:728,hasDemographics,Demographics:Rural
User:729,hasDemographics,Demographics:Rural
User:730,hasDemographics,Demographics:Rural
User:731,hasDemographics,Demographics:Rural
User:732,hasDemographics,Demographics:Rural
User:733,hasDemographics,Demographics:Rural
User:734,hasDemographics,Demographics:Rural
User:735,hasDemographics,Demographics:Rural
User:736,hasDemographics,Demographics:Rural
User:737,hasDemographics,Demographics:Rural
User:738,hasDemographics,Demographics:Rural
User:739,hasDemographics,Demographics:Rural
User:740,hasDemographics,Demographics:Rural
User:741,hasDemographics,Demographics:Rural
User:742,hasDemographics,Demographics:Rural
User:743,hasDemographics,Demographics:Rural
User:744,hasDemographics,Demographics:Rural
User:745,hasDemographics,Demographics:Rural
User:746,hasDemographics,Demographics:Rural
User:747,hasDemographics,Demographics:Urban
User:748,hasDemographics,Demographics:Urban
User:749,hasDemographics,Demographics:Rural
User:750,hasDemographics,Demographics:Rural
User:751,hasDemographics,Demographics:Rural
User:752,hasDemographics,Demographics:Rural
User:753,hasDemographics,Demographics:Urban
User:754,hasDemographics,Demographics:Rural
User:755,hasDemographics,Demographics:Rural
User:756,hasDemographics,Demographics:Rural
User:757,hasDemographics,Demographics:Rural
User:758,hasDemographics,Demographics:Urban
User:759,hasDemographics,Demographics:Urban
User:760,hasDemographics,Demographics:Urban
User:761,hasDemographics,Demographics:Rural
User:762,hasDemographics,Demographics:Rural
User:763,hasDemographics,Demographics:Rural
User:764,hasDemographics,Demographics:Rural
User:765,hasDemographics,Demographics:Rural
User:766,hasDemographics,Demographics:Urban
User:767,hasDemographics,Demographics:Urban
User:768,hasDemographics,Demographics:Rural
User:769,hasDemographics,Demographics:Rural
User:770,hasDemographics,Demographics:Rural
User:771,hasDemographics,Demographics:Rural
User:772,hasDemographics,Demographics:Urban
User:773,hasDemographics,Demographics:Rural
User:774,hasDemographics,Demographics:Rural
User:775,hasDemographics,Demographics:Rural
User:776,hasDemographics,Demographics:Urban
User:777,hasDemographics,Demographics:Urban
User:778,hasDemographics,Demographics:Rural
User:779,hasDemographics,Demographics:Rural
User:780,hasDemographics,Demographics:Rural
User:781,hasDemographics,Demographics:Rural
User:782,hasDemographics,Demographics:Rural
User:783,hasDemographics,Demographics:Rural
User:784,hasDemographics,Demographics:Urban
User:785,hasDemographics,Demographics:Urban
User:786,hasDemographics,Demographics:Rural
User:787,hasDemographics,Demographics:Urban
User:788,hasDemographics,Demographics:Rural
User:789,hasDemographics,Demographics:Rural
User:790,hasDemographics,Demographics:Urban
User:791,hasDemographics,Demographics:Rural
User:792,hasDemographics,Demographics:Urban
User:793,hasDemographics,Demographics:Urban
User:794,hasDemographics,Demographics:Urban
User:795,hasDemographics,Demographics:Rural
User:796,hasDemographics,Demographics:Rural
User:797,hasDemographics,Demographics:Urban
User:798,hasDemographics,Demographics:Rural
User:799,hasDemographics,Demographics:Rural
User:800,hasDemographics,Demographics:Rural
User:801,hasDemographics,Demographics:Rural
User:802,hasDemographics,Demographics:Urban
User:803,hasDemographics,Demographics:Rural
User:804,hasDemographics,Demographics:Urban
User:805,hasDemographics,Demographics:Rural
User:806,hasDemographics,Demographics:Rural
User:807,hasDemographics,Demographics:Rural
User:808,hasDemographics,Demographics:Rural
User:809,hasDemographics,Demographics:Rural
User:810,hasDemographics,Demographics:Urban
User:811,hasDemographics,Demographics:Rural
User:812,hasDemographics,Demographics:Rural
User:813,hasDemographics,Demographics:Rural
User:814,hasDemographics,Demographics:Rural
User:815,hasDemographics,Demographics:Urban
User:816,hasDemographics,Demographics:Rural
User:817,hasDemographics,Demographics:Urban
User:818,hasDemographics,Demographics:Urban
User:819,hasDemographics,Demographics:Urban
User:820,hasDemographics,Demographics:Rural
User:821,hasDemographics,Demographics:Rural
User:822,hasDemographics,Demographics:Rural
User:823,hasDemographics,Demographics:Rural
User:824,hasDemographics,Demographics:Urban
User:825,hasDemographics,Demographics:Urban
User:826,hasDemographics,Demographics:Rural
User:827,hasDemographics,Demographics:Urban
User:828,hasDemographics,Demographics:Urban
User:829,hasDemographics,Demographics:Rural
User:830,hasDemographics,Demographics:Urban
User:831,hasDemographics,Demographics:Rural
User:832,hasDemographics,Demographics:Urban
User:833,hasDemographics,Demographics:Rural
User:834,hasDemographics,Demographics:Rural
User:835,hasDemographics,Demographics:Rural
User:836,hasDemographics,Demographics:Rural
User:837,hasDemographics,Demographics:Rural
User:838,hasDemographics,Demographics:Rural
User:839,hasDemographics,Demographics:Rural
User:840,hasDemographics,Demographics:Rural
User:841,hasDemographics,Demographics:Urban
User:842,hasDemographics,Demographics:Rural
User:843,hasDemographics,Demographics:Rural
User:844,hasDemographics,Demographics:Rural
User:845,hasDemographics,Demographics:Urban
User:846,hasDemographics,Demographics:Rural
User:847,hasDemographics,Demographics:Rural
User:848,hasDemographics,Demographics:Urban
User:849,hasDemographics,Demographics:Rural
User:850,hasDemographics,Demographics:Urban
User:851,hasDemographics,Demographics:Urban
User:852,hasDemographics,Demographics:Rural
User:853,hasDemographics,Demographics:Rural
User:854,hasDemographics,Demographics:Rural
User:855,hasDemographics,Demographics:Urban
User:856,hasDemographics,Demographics:Rural
User:857,hasDemographics,Demographics:Rural
User:858,hasDemographics,Demographics:Rural
User:859,hasDemographics,Demographics:Rural
User:860,hasDemographics,Demographics:Rural
User:861,hasDemographics,Demographics:Urban
User:862,hasDemographics,Demographics:Rural
User:863,hasDemographics,Demographics:Rural
User:864,hasDemographics,Demographics:Urban
User:865,hasDemographics,Demographics:Rural
User:866,hasDemographics,Demographics:Rural
User:867,hasDemographics,Demographics:Rural
User:868,hasDemographics,Demographics:Rural
User:869,hasDemographics,Demographics:Rural
User:870,hasDemographics,Demographics:Rural
User:871,hasDemographics,Demographics:Rural
User:872,hasDemographics,Demographics:Rural
User:873,hasDemographics,Demographics:Rural
User:874,hasDemographics,Demographics:Rural
User:875,hasDemographics,Demographics:Rural
User:876,hasDemographics,Demographics:Rural
User:877,hasDemographics,Demographics:Urban
User:878,hasDemographics,Demographics:Urban
User:879,hasDemographics,Demographics:Rural
User:880,hasDemographics,Demographics:Rural
User:881,hasDemographics,Demographics:Rural
User:882,hasDemographics,Demographics:Urban
User:883,hasDemographics,Demographics:Urban
User:884,hasDemographics,Demographics:Urban
User:885,hasDemographics,Demographics:Rural
User:886,hasDemographics,Demographics:Rural
User:887,hasDemographics,Demographics:Urban
User:888,hasDemographics,Demographics:Rural
User:889,hasDemographics,Demographics:Urban
User:890,hasDemographics,Demographics:Rural
User:891,hasDemographics,Demographics:Rural
User:892,hasDemographics,Demographics:Rural
User:893,hasDemographics,Demographics:Rural
User:894,hasDemographics,Demographics:Rural
User:895,hasDemographics,Demographics:Rural
User:896,hasDemographics,Demographics:Rural
User:897,hasDemographics,Demographics:Rural
User:898,hasDemographics,Demographics:Rural
User:899,hasDemographics,Demographics:Rural
User:900,hasDemographics,Demographics:Rural
User:901,hasDemographics,Demographics:Rural
User:902,hasDemographics,Demographics:Rural
User:903,hasDemographics,Demographics:Rural
User:904,hasDemographics,Demographics:Rural
User:905,hasDemographics,Demographics:Rural
User:906,hasDemographics,Demographics:Rural
User:907,hasDemographics,Demographics:Rural
User:908,hasDemographics,Demographics:Rural
User:909,hasDemographics,Demographics:Rural
User:910,hasDemographics,Demographics:Urban
User:911,hasDemographics,Demographics:Rural
User:912,hasDemographics,Demographics:Rural
User:913,hasDemographics,Demographics:Urban
User:914,hasDemographics,Demographics:Rural
User:915,hasDemographics,Demographics:Rural
User:916,hasDemographics,Demographics:Rural
User:917,hasDemographics,Demographics:Urban
User:918,hasDemographics,Demographics:Urban
User:919,hasDemographics,Demographics:Rural
User:920,hasDemographics,Demographics:Rural
User:921,hasDemographics,Demographics:Urban
User:922,hasDemographics,Demographics:Rural
User:923,hasDemographics,Demographics:Rural
User:924,hasDemographics,Demographics:Rural
User:925,hasDemographics,Demographics:Rural
User:926,hasDemographics,Demographics:Rural
User:927,hasDemographics,Demographics:Rural
User:928,hasDemographics,Demographics:Rural
User:929,hasDemographics,Demographics:Rural
User:930,hasDemographics,Demographics:Rural
User:931,hasDemographics,Demographics:Rural
User:932,hasDemographics,Demographics:Rural
User:933,hasDemographics,Demographics:Rural
User:934,hasDemographics,Demographics:Rural
User:935,hasDemographics,Demographics:Rural
User:936,hasDemographics,Demographics:Urban
User:937,hasDemographics,Demographics:Rural
User:938,hasDemographics,Demographics:Urban
User:939,hasDemographics,Demographics:Urban
User:940,hasDemographics,Demographics:Rural
User:941,hasDemographics,Demographics:Rural
User:942,hasDemographics,Demographics:Rural
User:943,hasDemographics,Demographics:Rural
User:944,hasDemographics,Demographics:Rural
User:945,hasDemographics,Demographics:Rural
User:946,hasDemographics,Demographics:Rural
User:947,hasDemographics,Demographics:Urban
User:948,hasDemographics,Demographics:Rural
User:949,hasDemographics,Demographics:Rural
User:950,hasDemographics,Demographics:Rural
User:951,hasDemographics,Demographics:Rural
User:952,hasDemographics,Demographics:Rural
User:953,hasDemographics,Demographics:Urban
User:954,hasDemographics,Demographics:Rural
User:955,hasDemographics,Demographics:Rural
User:956,hasDemographics,Demographics:Rural
User:957,hasDemographics,Demographics:Rural
User:958,hasDemographics,Demographics:Urban
User:959,hasDemographics,Demographics:Rural
User:960,hasDemographics,Demographics:Urban
User:961,hasDemographics,Demographics:Rural
User:962,hasDemographics,Demographics:Rural
User:963,hasDemographics,Demographics:Urban
User:964,hasDemographics,Demographics:Rural
User:965,hasDemographics,Demographics:Rural
User:966,hasDemographics,Demographics:Rural
User:967,hasDemographics,Demographics:Rural
User:968,hasDemographics,Demographics:Rural
User:969,hasDemographics,Demographics:Rural
User:970,hasDemographics,Demographics:Urban
User:971,hasDemographics,Demographics:Rural
User:972,hasDemographics,Demographics:Rural
User:973,hasDemographics,Demographics:Rural
User:974,hasDemographics,Demographics:Urban
User:975,hasDemographics,Demographics:Rural
User:976,hasDemographics,Demographics:Rural
User:977,hasDemographics,Demographics:Rural
User:978,hasDemographics,Demographics:Rural
User:979,hasDemographics,Demographics:Rural
User:980,hasDemographics,Demographics:Rural
User:981,hasDemographics,Demographics:Rural
User:982,hasDemographics,Demographics:Rural
User:983,hasDemographics,Demographics:Urban
User:984,hasDemographics,Demographics:Rural
User:985,hasDemographics,Demographics:Rural
User:986,hasDemographics,Demographics:Rural
User:987,hasDemographics,Demographics:Rural
User:988,hasDemographics,Demographics:Urban
User:989,hasDemographics,Demographics:Urban
User:990,hasDemographics,Demographics:Rural
User:991,hasDemographics,Demographics:Urban
User:992,hasDemographics,Demographics:Urban
User:993,hasDemographics,Demographics:Rural
User:994,hasDemographics,Demographics:Urban
User:995,hasDemographics,Demographics:Urban
User:996,hasDemographics,Demographics:Rural
User:997,hasDemographics,Demographics:Urban
User:998,hasDemographics,Demographics:Rural
User:999,hasDemographics,Demographics:Urban
User:1000,hasDemographics,Demographics:Urban
User:1,hasProfession,Profession:Engineer
User:2,hasProfession,Profession:Artist
User:3,hasProfession,Profession:Engineer
User:4,hasProfession,Profession:Waiting staff
User:5,hasProfession,Profession:Manager
User:6,hasProfession,Profession:driver
User:7,hasProfession,Profession:Students
User:8,hasProfession,Profession:Engineer
User:9,hasProfession,Profession:Waiting staff
User:10,hasProfession,Profession:Students
User:11,hasProfession,Profession:Manager
User:12,hasProfession,Profession:Labor/Worker
User:13,hasProfession,Profession:Waiting staff
User:14,hasProfession,Profession:Waiting staff
User:15,hasProfession,Profession:Cashier
User:16,hasProfession,Profession:Students
User:17,hasProfession,Profession:Waiting staff
User:18,hasProfession,Profession:Students
User:19,hasProfession,Profession:Labor/Worker
User:20,hasProfession,Profession:Labor/Worker
User:21,hasProfession,Profession:Waiting staff
User:22,hasProfession,Profession:driver
User:23,hasProfession,Profession:Students
User:24,hasProfession,Profession:Waiting staff
User:25,hasProfession,Profession:Waiting staff
User:26,hasProfession,Profession:Labor/Worker
User:27,hasProfession,Profession:Students
User:28,hasProfession,Profession:Manager
User:29,hasProfession,Profession:Labor/Worker
User:30,hasProfession,Profession:driver
User:31,hasProfession,Profession:driver
User:32,hasProfession,Profession:Students
User:33,hasProfession,Profession:Labor/Worker
User:34,hasProfession,Profession:Waiting staff
User:35,hasProfession,Profession:Students
User:36,hasProfession,Profession:Students
User:37,hasProfession,Profession:Labor/Worker
User:38,hasProfession,Profession:Students
User:39,hasProfession,Profession:Cashier
User:40,hasProfession,Profession:Students
